Joints
100
,,nathaniel:Thigh_Shank,,,nathaniel:World_Thigh,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,mm,mm,mm
263,0,13.3632,-9.85493,-21.5956,98.3492,5.83201,-51.2133,-45.8331,622.018,145.542
264,0,13.2764,-10.0222,-21.3378,98.5274,5.9244,-51.2764,-45.6665,621.502,144.548
265,0,13.215,-10.1489,-21.1187,98.6863,6.00625,-51.3361,-45.5054,621.022,143.605
266,0,13.1617,-10.2778,-20.8982,98.8416,6.09718,-51.3913,-45.3605,620.588,142.751
267,0,13.099,-10.3925,-20.7513,98.9508,6.17568,-51.4545,-45.2503,620.134,142.037
268,0,13.034,-10.5498,-20.541,99.08,6.31508,-51.528,-45.2033,619.739,141.428
269,0,12.9951,-10.6528,-20.3933,99.1828,6.42609,-51.5957,-45.1808,619.29,140.84
270,0,12.9532,-10.7874,-20.1914,99.346,6.5074,-51.6173,-45.0491,618.911,140.342
271,0,12.9124,-10.8764,-20.0368,99.4873,6.57515,-51.6227,-45.0469,618.537,139.879
272,0,12.8596,-10.9564,-19.9195,99.5675,6.62941,-51.6311,-45.106,618.213,139.399
273,0,12.8127,-11.0344,-19.8028,99.653,6.64728,-51.6244,-45.0914,617.966,138.989
274,0,12.7813,-11.0807,-19.7129,99.7198,6.67121,-51.6264,-45.1218,617.761,138.681
275,0,12.7616,-11.1017,-19.6689,99.7606,6.68397,-51.6348,-45.1451,617.577,138.456
276,0,12.7636,-11.1003,-19.6616,99.7759,6.70814,-51.6422,-45.1868,617.432,138.304
277,0,12.7813,-11.0425,-19.735,99.7407,6.70921,-51.638,-45.2587,617.301,138.182
278,0,12.7988,-10.941,-19.8648,99.6521,6.67844,-51.6452,-45.3236,617.176,138.078
279,0,12.8196,-10.8172,-20.0034,99.569,6.64611,-51.6562,-45.3864,617.108,138.077
280,0,12.8321,-10.7331,-20.0732,99.5421,6.62818,-51.6522,-45.4212,617.129,138.218
281,0,12.8472,-10.682,-20.1073,99.5577,6.61499,-51.6301,-45.4384,617.209,138.539
282,0,12.8605,-10.6624,-20.125,99.5908,6.5842,-51.5747,-45.4484,617.348,138.966
283,0,12.8716,-10.6487,-20.1422,99.601,6.55961,-51.5259,-45.5051,617.526,139.384
284,0,12.8951,-10.6263,-20.1968,99.5572,6.56369,-51.5192,-45.5962,617.744,139.764
285,0,12.9263,-10.5859,-20.2552,99.497,6.53668,-51.5279,-45.5797,617.949,140.042
286,0,12.9461,-10.4986,-20.387,99.356,6.52221,-51.5848,-45.6379,618.073,140.196
287,0,12.9759,-10.3729,-20.5356,99.2089,6.49667,-51.6415,-45.6674,618.158,140.318
288,0,12.9876,-10.2628,-20.6747,99.0901,6.45164,-51.6747,-45.6726,618.225,140.523
289,0,13.0219,-10.1206,-20.8607,98.9656,6.41746,-51.7044,-45.6847,618.297,140.791
290,0,13.047,-9.99498,-21.0341,98.8721,6.35026,-51.7034,-45.6243,618.374,141.104
291,0,13.1077,-9.83052,-21.2148,98.7928,6.31847,-51.7335,-45.5776,618.468,141.43
292,0,13.1328,-9.72787,-21.3549,98.7431,6.26051,-51.7291,-45.5184,618.605,141.798
293,0,13.1703,-9.64311,-21.4783,98.7392,6.1922,-51.6933,-45.4507,618.827,142.248
294,0,13.1997,-9.57975,-21.5771,98.7539,6.1125,-51.6463,-45.3732,619.068,142.718
295,0,13.231,-9.53143,-21.6605,98.7692,6.06511,-51.6156,-45.3398,619.328,143.204
296,0,13.276,-9.45414,-21.7811,98.752,6.00703,-51.5892,-45.3586,619.517,143.599
297,0,13.3073,-9.37817,-21.9046,98.7257,5.91899,-51.5604,-45.3225,619.671,143.921
298,0,13.3384,-9.29327,-22.0108,98.7052,5.82474,-51.5234,-45.2949,619.799,144.209
299,0,13.364,-9.19412,-22.1634,98.6455,5.7046,-51.4906,-45.2802,619.919,144.501
300,0,13.3893,-9.07152,-22.349,98.5639,5.61243,-51.4775,-45.3315,620.045,144.869
301,0,13.4129,-8.95966,-22.5069,98.5181,5.5296,-51.4832,-45.3399,620.223,145.402
302,0,13.4713,-8.78556,-22.7204,98.4658,5.40931,-51.4738,-45.2931,620.388,146.016
303,0,13.515,-8.61958,-22.9305,98.3882,5.30376,-51.4729,-45.3193,620.581,146.651
304,0,13.5674,-8.41379,-23.2129,98.2858,5.1674,-51.4419,-45.4068,620.789,147.334
305,0,13.6231,-8.2227,-23.4793,98.1705,5.07082,-51.424,-45.6204,621.083,148.044
306,0,13.6701,-8.01842,-23.7794,98.0288,4.91901,-51.3855,-45.8115,621.373,148.646
307,0,13.7417,-7.77521,-24.0868,97.8909,4.75849,-51.333,-46.0208,621.671,149.215
308,0,13.7923,-7.55649,-24.3775,97.7702,4.56178,-51.2501,-46.2035,621.982,149.851
309,0,13.8375,-7.34518,-24.6836,97.6371,4.36444,-51.1497,-46.4334,622.349,150.631
310,0,13.8918,-7.14259,-24.9491,97.5358,4.14033,-51.0318,-46.5738,622.773,151.479
311,0,13.973,-6.88366,-25.2961,97.3754,3.97058,-50.9515,-46.8416,623.239,152.382
312,0,14.0514,-6.64354,-25.6098,97.2294,3.77332,-50.8847,-47.0256,623.801,153.349
313,0,14.1376,-6.3779,-25.9507,97.0637,3.6227,-50.8483,-47.3166,624.38,154.359
314,0,14.2779,-6.04102,-26.3585,96.8861,3.47519,-50.8017,-47.5778,625.011,155.436
315,0,14.3063,-5.87521,-26.6288,96.7315,3.29367,-50.7388,-47.8038,625.67,156.563
316,0,14.4176,-5.59918,-26.9808,96.561,3.14218,-50.6991,-48.0367,626.326,157.742
317,0,14.517,-5.31226,-27.3393,96.3814,2.91429,-50.6216,-48.1853,626.94,158.813
318,0,14.6265,-5.04396,-27.6906,96.2141,2.72993,-50.5546,-48.3833,627.615,159.917
319,0,14.7067,-4.81706,-27.9982,96.0525,2.59779,-50.4847,-48.7176,628.366,161.052
320,0,14.7816,-4.60552,-28.2838,95.9192,2.39443,-50.3724,-48.9187,629.17,162.176
321,0,14.8871,-4.32053,-28.6412,95.7422,2.20627,-50.318,-49.0912,629.983,163.305
322,0,14.9827,-4.06885,-28.9828,95.5762,2.01434,-50.2398,-49.2521,630.834,164.458
323,0,15.0321,-3.85703,-29.2961,95.4082,1.8072,-50.1789,-49.3334,631.644,165.567
324,0,15.179,-3.54429,-29.6715,95.2485,1.64308,-50.1211,-49.4711,632.523,166.725
325,0,15.2624,-3.2785,-30.0412,95.053,1.48103,-50.0715,-49.6894,633.362,167.785
326,0,15.3358,-3.01477,-30.4239,94.8573,1.25929,-50.0069,-49.7955,634.226,168.845
327,0,15.462,-2.67785,-30.8498,94.6348,1.10382,-49.9929,-49.9951,635.1,169.882
328,0,15.5585,-2.37398,-31.2502,94.4222,0.920697,-49.9566,-50.0975,635.965,170.923
329,0,15.6801,-2.04518,-31.6747,94.2178,0.746137,-49.9295,-50.1941,636.84,172.051
330,0,15.8012,-1.72049,-32.075,94.0099,0.616795,-49.9295,-50.3261,637.742,173.229
331,0,15.9006,-1.43547,-32.4521,93.8287,0.425424,-49.8774,-50.3935,638.673,174.436
332,0,16.016,-1.14056,-32.8253,93.6386,0.284496,-49.8624,-50.5254,639.664,175.655
333,0,16.1414,-0.839473,-33.2064,93.4167,0.191941,-49.8746,-50.7519,640.657,176.789
334,0,16.2268,-0.589731,-33.5598,93.2108,0.00962902,-49.8423,-50.8095,641.588,177.856
335,0,16.3356,-0.295726,-33.9562,92.9544,-0.131439,-49.8241,-51.0092,642.468,178.868
336,0,16.4646,0.0140526,-34.3628,92.7136,-0.276545,-49.8127,-51.1224,643.368,179.995
337,0,16.5677,0.31776,-34.7783,92.4337,-0.425222,-49.8067,-51.2966,644.214,181.085
338,0,16.6755,0.653891,-35.2243,92.1535,-0.5712,-49.8014,-51.459,645.076,182.232
339,0,16.8119,1.05018,-35.716,91.8414,-0.718242,-49.8125,-51.6297,645.91,183.318
340,0,16.9282,1.41307,-36.168,91.5761,-0.842069,-49.7977,-51.8504,646.826,184.479
341,0,17.0379,1.77473,-36.6101,91.3093,-0.978326,-49.7888,-52.0599,647.76,185.655
342,0,17.1564,2.15163,-37.0531,91.0685,-1.16913,-49.7407,-52.1922,648.692,186.851
343,0,17.2754,2.50326,-37.4896,90.8249,-1.32293,-49.6972,-52.4157,649.669,188.107
344,0,17.3861,2.85066,-37.9372,90.5717,-1.52241,-49.6524,-52.5425,650.615,189.272
345,0,17.4983,3.18864,-38.3794,90.3106,-1.69211,-49.5952,-52.7868,651.612,190.375
346,0,17.6036,3.51968,-38.8116,90.0563,-1.85616,-49.5415,-53.0374,652.644,191.487
347,0,17.7391,3.90345,-39.2778,89.8036,-2.04089,-49.4762,-53.275,653.687,192.585
348,0,17.8587,4.24512,-39.7225,89.552,-2.1686,-49.3964,-53.6721,654.834,193.781
349,0,17.9794,4.62472,-40.2207,89.2661,-2.28511,-49.388,-53.9573,655.968,194.99
350,0,18.1428,5.07909,-40.7772,88.9781,-2.39465,-49.4094,-54.1977,657.11,196.217
351,0,18.2865,5.49025,-41.2736,88.7565,-2.44394,-49.4177,-54.4908,658.409,197.634
352,0,18.4286,5.90347,-41.7985,88.5235,-2.51775,-49.4135,-54.7693,659.744,199.038
353,0,18.5889,6.33798,-42.3514,88.2794,-2.61496,-49.4299,-55.0025,661.093,200.399
354,0,18.7251,6.76396,-42.927,87.9863,-2.74256,-49.4323,-55.2462,662.404,201.623
355,0,18.8492,7.1587,-43.4581,87.7212,-2.86844,-49.4322,-55.4503,663.752,202.878
356,0,18.9721,7.5565,-43.9775,87.4794,-3.02736,-49.3951,-55.6058,665.12,204.13
357,0,19.0947,7.97219,-44.5119,87.2186,-3.2299,-49.3619,-55.7019,666.461,205.354
358,0,19.2253,8.38349,-45.0276,86.9734,-3.436,-49.2846,-55.8277,667.896,206.611
359,0,19.3672,8.84446,-45.5828,86.6482,-3.59802,-49.2472,-56.1388,669.285,207.741
360,0,19.5211,9.35019,-46.2051,86.2729,-3.84719,-49.203,-56.2761,670.602,208.726
361,0,19.6579,9.77204,-46.7176,85.9695,-4.04569,-49.1319,-56.4914,672.088,209.858
362,0,19.7992,10.2023,-47.2421,85.6349,-4.20715,-49.0636,-56.8015,673.573,210.974
363,0,19.9234,10.5951,-47.7458,85.3247,-4.42955,-48.9808,-56.9328,675.096,212.215
364,0,20.0531,10.9912,-48.2413,84.9896,-4.58925,-48.9297,-57.1612,676.679,213.486
365,0,20.2007,11.4179,-48.7722,84.6384,-4.76737,-48.881,-57.3638,678.281,214.764
366,0,20.3266,11.8169,-49.266,84.2996,-4.92765,-48.8432,-57.5925,679.943,216.053
367,0,20.4595,12.2204,-49.7666,83.9692,-5.09036,-48.7868,-57.8161,681.678,217.357
368,0,20.6136,12.6639,-50.3306,83.6218,-5.29045,-48.7227,-58.0106,683.405,218.678
369,0,20.7782,13.115,-50.8876,83.2715,-5.46536,-48.6734,-58.2147,685.179,220.034
370,0,20.9135,13.5432,-51.4408,82.9329,-5.67618,-48.5986,-58.3838,686.959,221.423
371,0,21.077,13.9936,-51.9954,82.6072,-5.88162,-48.5399,-58.5562,688.748,222.78
372,0,21.2135,14.4321,-52.5286,82.2957,-6.09891,-48.4568,-58.7344,690.542,224.099
373,0,21.3553,14.8917,-53.0886,81.9658,-6.32263,-48.3718,-58.9491,692.336,225.384
374,0,21.5053,15.3786,-53.6931,81.5952,-6.54847,-48.2896,-59.2153,694.093,226.621
375,0,21.6707,15.863,-54.2869,81.2226,-6.75619,-48.1995,-59.5317,695.905,227.844
376,0,21.8207,16.3298,-54.8659,80.8516,-6.97367,-48.0949,-59.8249,697.738,229.072
377,0,21.9834,16.809,-55.4419,80.4928,-7.1776,-48.0157,-60.1003,699.555,230.303
378,0,22.1312,17.2523,-55.9767,80.166,-7.39598,-47.9069,-60.3643,701.415,231.54
379,0,22.2803,17.7005,-56.5313,79.8158,-7.58024,-47.8329,-60.6812,703.28,232.716
380,0,22.4433,18.1496,-57.0935,79.4603,-7.78062,-47.7604,-60.9733,705.128,233.826
381,0,22.5975,18.5759,-57.6247,79.1387,-7.96079,-47.6768,-61.2879,706.981,234.896
382,0,22.7538,19.0057,-58.1628,78.8117,-8.13138,-47.5941,-61.6185,708.772,235.899
383,0,22.8885,19.4029,-58.6493,78.5063,-8.28131,-47.5247,-61.9309,710.535,236.88
384,0,23.0206,19.8095,-59.1597,78.1875,-8.41979,-47.4534,-62.2947,712.197,237.828
385,0,23.1427,20.1949,-59.6301,77.8792,-8.55185,-47.3964,-62.6402,713.845,238.738
386,0,23.2537,20.5737,-60.1044,77.5648,-8.69148,-47.3441,-62.9969,715.451,239.579
387,0,23.3626,20.9365,-60.5576,77.2908,-8.84216,-47.271,-63.3177,717.058,240.386
388,0,23.4731,21.2773,-60.9895,77.0356,-8.97815,-47.2132,-63.5943,718.669,241.163
389,0,23.5986,21.6279,-61.4206,76.7867,-9.09918,-47.162,-63.9218,720.25,241.914
390,0,23.71,21.951,-61.8453,76.5486,-9.24854,-47.1047,-64.184,721.774,242.686
391,0,23.8291,22.3025,-62.284,76.3008,-9.36802,-47.0661,-64.5144,723.237,243.423
392,0,23.9374,22.6109,-62.6986,76.0704,-9.49605,-47.0275,-64.822,724.68,244.116
393,0,24.0547,22.9371,-63.1071,75.8598,-9.60844,-46.982,-65.1374,726.097,244.733
394,0,24.1557,23.2324,-63.4888,75.6595,-9.69736,-46.9688,-65.47,727.475,245.32
395,0,24.2536,23.5235,-63.8721,75.4775,-9.80566,-46.9341,-65.7213,728.795,245.887
396,0,24.3236,23.7872,-64.2123,75.2881,-9.88024,-46.9334,-66.0121,730.05,246.466
397,0,24.437,24.0821,-64.5915,75.1208,-9.96612,-46.89,-66.2444,731.238,247.009
398,0,24.4986,24.3011,-64.9043,74.9307,-10.0287,-46.9076,-66.507,732.388,247.521
399,0,24.5753,24.5259,-65.1873,74.7799,-10.0838,-46.8967,-66.7657,733.553,247.987
400,0,24.6332,24.7227,-65.451,74.6307,-10.1705,-46.8719,-66.9894,734.669,248.411
401,0,24.7064,24.909,-65.6929,74.4904,-10.2374,-46.8655,-67.2545,735.782,248.811
402,0,24.7985,25.092,-65.9217,74.3862,-10.3339,-46.826,-67.4822,736.835,249.196
403,0,24.877,25.245,-66.1051,74.3056,-10.4253,-46.8041,-67.701,737.798,249.538
404,0,24.9433,25.3569,-66.264,74.2493,-10.5149,-46.7573,-67.9085,738.665,249.856
405,0,25.0121,25.473,-66.4041,74.2217,-10.582,-46.7104,-68.1046,739.461,250.143
406,0,25.0063,25.5172,-66.4788,74.1596,-10.6398,-46.7126,-68.301,740.116,250.367
407,0,25.0198,25.5917,-66.5736,74.0965,-10.7034,-46.7033,-68.4648,740.701,250.531
408,0,25.0208,25.639,-66.6467,74.0241,-10.7543,-46.7012,-68.6161,741.205,250.645
409,0,25.0146,25.6776,-66.7102,73.9592,-10.8154,-46.6849,-68.7335,741.579,250.693
410,0,25.0109,25.7095,-66.7568,73.8993,-10.8723,-46.6613,-68.8524,741.833,250.699
411,0,25.037,25.7657,-66.8355,73.843,-10.9363,-46.6279,-68.9727,741.965,250.713
412,0,25.0606,25.8083,-66.881,73.8012,-10.9711,-46.6027,-69.1444,742.018,250.705
413,0,25.0739,25.8279,-66.8984,73.7877,-10.9944,-46.5727,-69.3276,742.007,250.654
414,0,25.0863,25.8374,-66.9044,73.7912,-11.0195,-46.5426,-69.4826,741.909,250.547
415,0,25.0914,25.8303,-66.8867,73.8114,-11.0182,-46.5236,-69.6584,741.732,250.381
416,0,25.0665,25.7773,-66.8366,73.8603,-11.0292,-46.4922,-69.7701,741.517,250.253
417,0,25.0475,25.7174,-66.7753,73.9066,-10.9962,-46.4715,-69.9509,741.261,250.161
418,0,25.0157,25.6508,-66.7135,73.9713,-11.0222,-46.446,-69.9625,740.931,250.071
419,0,24.9887,25.5789,-66.6367,74.0394,-10.9933,-46.4214,-70.0828,740.569,249.943
420,0,24.9946,25.5384,-66.6141,74.0896,-10.9593,-46.3893,-70.2329,740.162,249.743
421,0,24.9826,25.4942,-66.5712,74.1587,-10.9291,-46.3463,-70.4054,739.72,249.524
422,0,24.9463,25.4345,-66.521,74.2169,-10.9144,-46.3071,-70.576,739.246,249.297
423,0,24.9422,25.4254,-66.5258,74.2632,-10.9122,-46.2615,-70.7335,738.771,249.096
424,0,24.9624,25.4247,-66.5166,74.3551,-10.9113,-46.2083,-70.8436,738.375,248.949
425,0,24.9473,25.3881,-66.4721,74.431,-10.9016,-46.1875,-70.9696,737.977,248.784
426,0,24.9611,25.3704,-66.4546,74.5172,-10.8963,-46.1622,-71.0774,737.647,248.614
427,0,24.9595,25.3528,-66.4379,74.5832,-10.9048,-46.14,-71.1908,737.347,248.424
428,0,24.9501,25.3313,-66.4259,74.6333,-10.9294,-46.1254,-71.2871,737.064,248.236
429,0,24.9445,25.3128,-66.4032,74.6841,-10.9416,-46.118,-71.4013,736.832,248.08
430,0,24.9444,25.2923,-66.3794,74.7371,-10.9528,-46.1182,-71.4987,736.61,247.947
431,0,24.944,25.2692,-66.3582,74.8103,-10.9784,-46.0883,-71.5594,736.407,247.855
432,0,24.9357,25.2517,-66.3512,74.8406,-10.9979,-46.0871,-71.6603,736.197,247.761
433,0,24.8879,25.1896,-66.3021,74.8575,-11.0168,-46.0962,-71.7848,736.036,247.684
434,0,24.8891,25.1758,-66.2824,74.8863,-11.0375,-46.0952,-71.9124,735.973,247.602
435,0,24.893,25.1657,-66.259,74.9184,-11.0645,-46.0824,-72.0481,735.947,247.501
436,0,24.8984,25.1467,-66.2234,74.963,-11.0963,-46.0642,-72.1645,735.949,247.386
437,0,24.9146,25.1372,-66.2046,74.9981,-11.1342,-46.0387,-72.2634,735.928,247.281
438,0,24.9394,25.134,-66.1843,75.0336,-11.1599,-46.0184,-72.3785,735.908,247.213
439,0,24.9445,25.1128,-66.1601,75.0538,-11.1817,-45.998,-72.5008,735.885,247.145
440,0,24.9505,25.0958,-66.1266,75.0816,-11.1922,-45.9759,-72.6492,735.874,247.061
441,0,24.9452,25.0571,-66.0802,75.1143,-11.2127,-45.9355,-72.7918,735.866,246.935
442,0,24.9215,24.9953,-66.0139,75.1397,-11.2319,-45.8915,-72.9372,735.846,246.752
443,0,24.9251,24.955,-65.9672,75.1741,-11.2625,-45.8512,-73.0474,735.827,246.594
444,0,24.9173,24.8907,-65.8855,75.2292,-11.2852,-45.8187,-73.1504,735.797,246.488
445,0,24.9336,24.8442,-65.7954,75.3073,-11.3026,-45.7879,-73.2379,735.736,246.393
446,0,24.9448,24.78,-65.6998,75.4012,-11.3103,-45.758,-73.3429,735.64,246.289
447,0,24.936,24.6805,-65.5694,75.523,-11.3218,-45.7148,-73.4343,735.524,246.152
448,0,24.9189,24.5596,-65.429,75.6549,-11.3357,-45.6755,-73.5305,735.376,245.969
449,0,24.8948,24.4356,-65.2994,75.7681,-11.3441,-45.6429,-73.6341,735.172,245.734
450,0,24.85,24.2986,-65.129,75.8884,-11.331,-45.6324,-73.7458,734.928,245.494
451,0,24.8005,24.1502,-64.9421,76.0237,-11.3116,-45.6257,-73.8165,734.643,245.253
452,0,24.7556,23.991,-64.7588,76.1694,-11.2901,-45.6124,-73.8592,734.319,244.999
453,0,24.7291,23.8429,-64.5939,76.2888,-11.2604,-45.5955,-73.9043,733.938,244.619
454,0,24.6831,23.6908,-64.4163,76.3934,-11.2384,-45.5818,-73.9653,733.503,244.187
455,0,24.6428,23.5603,-64.2561,76.485,-11.2284,-45.5689,-74.0037,733.006,243.716
456,0,24.6,23.4139,-64.0782,76.5878,-11.1953,-45.5604,-74.047,732.494,243.274
457,0,24.5665,23.2731,-63.9017,76.7206,-11.1714,-45.5445,-74.0419,731.928,242.863
458,0,24.5178,23.1377,-63.7347,76.8373,-11.1411,-45.529,-74.0141,731.249,242.424
459,0,24.4466,22.9791,-63.5563,76.9541,-11.104,-45.5307,-73.9666,730.546,242.06
460,0,24.4168,22.8568,-63.4084,77.0827,-11.0593,-45.5254,-73.9233,729.879,241.734
461,0,24.3554,22.7156,-63.2239,77.2092,-11.0004,-45.5394,-73.8633,729.217,241.396
462,0,24.3003,22.5884,-63.083,77.3327,-10.9796,-45.5293,-73.7532,728.533,241.055
463,0,24.2549,22.4603,-62.9429,77.4354,-10.9036,-45.5401,-73.6947,727.866,240.708
464,0,24.2238,22.3565,-62.8357,77.5243,-10.8277,-45.5445,-73.6107,727.195,240.399
465,0,24.1671,22.2276,-62.7002,77.6151,-10.7782,-45.5498,-73.4829,726.547,240.161
466,0,24.1318,22.143,-62.6076,77.6841,-10.7442,-45.5506,-73.3447,725.947,239.974
467,0,24.1026,22.0635,-62.51,77.7504,-10.6894,-45.5526,-73.2608,725.422,239.805
468,0,24.0779,21.989,-62.4133,77.815,-10.6314,-45.5587,-73.1978,724.971,239.592
469,0,24.0631,21.9215,-62.3247,77.8962,-10.5942,-45.5479,-73.0925,724.59,239.39
470,0,24.0587,21.8697,-62.2606,77.9626,-10.5697,-45.5338,-72.9826,724.233,239.233
471,0,24.0486,21.8073,-62.1871,78.0197,-10.5252,-45.5315,-72.8833,723.921,239.155
472,0,24.0411,21.7632,-62.1225,78.0631,-10.4863,-45.5297,-72.7857,723.637,239.133
473,0,24.018,21.7152,-62.0554,78.0771,-10.435,-45.5541,-72.7051,723.387,239.103
474,0,23.9892,21.6624,-61.9826,78.0876,-10.3729,-45.5803,-72.6295,723.193,239.053
475,0,23.957,21.6119,-61.9384,78.0845,-10.3418,-45.5872,-72.5586,723.039,238.993
476,0,23.9358,21.5709,-61.9011,78.0661,-10.3213,-45.5871,-72.4722,722.961,238.967
477,0,23.9285,21.5497,-61.8733,78.039,-10.3012,-45.5968,-72.4009,722.951,238.985
478,0,23.9063,21.5255,-61.8376,78.0126,-10.2904,-45.6197,-72.2991,722.982,239.04
479,0,23.8836,21.4796,-61.7829,78.0083,-10.2798,-45.643,-72.1828,723.099,239.101
480,0,23.8919,21.4653,-61.7551,78.0058,-10.2827,-45.6549,-72.0793,723.253,239.102
481,0,23.9018,21.4433,-61.722,77.9917,-10.2969,-45.6502,-72.0239,723.424,239.059
482,0,23.9106,21.418,-61.6595,77.9866,-10.3118,-45.6364,-72.0036,723.618,238.992
483,0,23.8955,21.3642,-61.5503,77.9838,-10.3122,-45.6289,-72.0306,723.762,238.904
484,0,23.8725,21.2727,-61.4071,77.9889,-10.3146,-45.6034,-72.0597,723.815,238.784
485,0,23.8562,21.1639,-61.2644,77.9949,-10.3116,-45.561,-72.0842,723.757,238.625
486,0,23.8273,21.0274,-61.0877,78.0232,-10.3132,-45.5079,-72.0854,723.608,238.457
487,0,23.7804,20.8663,-60.8892,78.0517,-10.3223,-45.4487,-72.1013,723.368,238.237
488,0,23.7541,20.7239,-60.6814,78.0987,-10.3113,-45.388,-72.1101,723.062,237.961
489,0,23.666,20.4991,-60.41,78.1246,-10.2736,-45.3791,-72.1504,722.634,237.6
490,0,23.6196,20.3047,-60.1573,78.185,-10.2256,-45.3552,-72.1345,722.095,237.189
491,0,23.528,20.0705,-59.8622,78.2604,-10.176,-45.3343,-72.074,721.404,236.753
492,0,23.449,19.8274,-59.5827,78.3326,-10.1394,-45.3105,-71.9439,720.593,236.311
493,0,23.4018,19.5948,-59.2718,78.4337,-10.0507,-45.3152,-71.8233,719.731,235.861
494,0,23.317,19.3362,-58.9464,78.5256,-9.96089,-45.329,-71.6759,718.728,235.334
495,0,23.2431,19.0823,-58.6204,78.6152,-9.83652,-45.3479,-71.5173,717.612,234.733
496,0,23.1541,18.7911,-58.2653,78.7001,-9.66981,-45.4104,-71.3546,716.357,234.094
497,0,23.0648,18.5025,-57.9131,78.8036,-9.51895,-45.4506,-71.0801,715.017,233.434
498,0,22.9487,18.2046,-57.5514,78.8985,-9.37458,-45.5238,-70.7449,713.517,232.765
499,0,22.8393,17.89,-57.1801,79.0282,-9.2296,-45.5911,-70.3544,712.01,232.148
500,0,22.7286,17.5842,-56.7778,79.187,-9.03647,-45.6922,-69.9495,710.441,231.457
501,0,22.6185,17.2566,-56.3748,79.3718,-8.83341,-45.7902,-69.5183,708.827,230.72
502,0,22.4875,16.9118,-55.9775,79.5482,-8.63487,-45.8911,-69.0583,707.134,229.898
503,0,22.4065,16.6376,-55.6103,79.7775,-8.43157,-45.9693,-68.5533,705.417,229.048
504,0,22.5532,16.5768,-55.4122,80.0143,-8.16404,-46.0768,-68.1417,703.695,228.236
505,0,22.1654,16.0126,-54.882,80.1485,-8.00718,-46.2233,-67.4879,701.75,227.304
506,0,22.0445,15.6983,-54.502,80.373,-7.78339,-46.3294,-66.9319,699.907,226.402
507,0,21.9129,15.3585,-54.095,80.6314,-7.55544,-46.4334,-66.3769,698.115,225.483
508,0,21.8101,15.0613,-53.7278,80.8745,-7.33011,-46.5398,-65.8637,696.31,224.47
509,0,21.6652,14.7205,-53.33,81.1177,-7.12798,-46.6383,-65.3201,694.531,223.466
510,0,21.5534,14.4239,-52.9694,81.3489,-6.91182,-46.7352,-64.8386,692.779,222.432
511,0,21.4355,14.1074,-52.5698,81.608,-6.69432,-46.8142,-64.3504,691.058,221.387
512,0,21.3197,13.794,-52.1748,81.8616,-6.48437,-46.871,-63.8931,689.346,220.326
513,0,21.1855,13.4572,-51.7596,82.1214,-6.29011,-46.8952,-63.4646,687.688,219.272
514,0,21.058,13.1262,-51.3538,82.3453,-6.08805,-46.9198,-63.1202,686.112,218.215
515,0,20.9229,12.8027,-50.9575,82.5483,-5.9211,-46.93,-62.8046,684.578,217.134
516,0,20.7945,12.4649,-50.5312,82.7587,-5.71302,-46.9399,-62.5955,683.173,216.094
517,0,20.7063,12.1568,-50.1353,82.972,-5.53501,-46.9238,-62.3676,681.798,215.048
518,0,20.6202,11.8374,-49.7178,83.2039,-5.34411,-46.8932,-62.1982,680.445,214.024
519,0,20.52,11.5039,-49.2699,83.4672,-5.18555,-46.8717,-61.9653,679.102,213.058
520,0,20.4288,11.1669,-48.8322,83.7052,-4.9892,-46.8534,-61.9047,677.789,212.059
521,0,20.3219,10.8143,-48.3682,83.9629,-4.79321,-46.8358,-61.8253,676.506,210.992
522,0,20.2197,10.4699,-47.9349,84.1865,-4.56881,-46.8096,-61.8495,675.203,209.815
523,0,20.1015,10.0965,-47.4789,84.4313,-4.41716,-46.772,-61.6739,673.924,208.583
524,0,19.9578,9.70499,-47.0063,84.6661,-4.27886,-46.7232,-61.498,672.647,207.323
525,0,19.8139,9.32821,-46.5369,84.8931,-4.14749,-46.6804,-61.2953,671.429,206.097
526,0,19.7018,8.98088,-46.0854,85.109,-4.01388,-46.6466,-61.0825,670.214,204.86
527,0,19.6157,8.64037,-45.6335,85.317,-3.83803,-46.6325,-60.9045,669.039,203.611
528,0,19.5399,8.27988,-45.1566,85.5636,-3.64378,-46.6096,-60.7332,667.93,202.373
529,0,19.4313,7.89863,-44.6545,85.8293,-3.47258,-46.5756,-60.5486,666.759,201.072
530,0,19.354,7.56434,-44.1974,86.083,-3.30605,-46.5602,-60.3178,665.546,199.729
531,0,19.2726,7.23343,-43.7785,86.2973,-3.11418,-46.5654,-60.1449,664.294,198.387
532,0,19.1782,6.8977,-43.3509,86.5435,-2.96646,-46.5688,-59.7808,663.016,197.077
533,0,19.061,6.53464,-42.9012,86.7947,-2.78263,-46.6045,-59.4053,661.766,195.838
534,0,19.112,6.36777,-42.6509,87.0114,-2.63433,-46.7116,-58.8089,660.542,194.606
535,0,18.7754,5.77951,-41.9815,87.3613,-2.46876,-46.7358,-58.301,659.411,193.675
536,0,18.6332,5.44189,-41.5598,87.6112,-2.2817,-46.8585,-57.77,658.283,192.712
537,0,18.494,5.10567,-41.136,87.8623,-2.08935,-47.0168,-57.1435,657.18,191.829
